C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_31_092.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_31_092.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_31_092.jpg, 0, 0, 0, 0.0001412986
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_31_195.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_31_195.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_31_195.jpg, 0, 0, 0, 0.0001419897
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_31_295.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_31_295.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_31_295.jpg, 0, 0, 0, 0.0001439829
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_31_397.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_31_397.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_31_397.jpg, 0, 0, 0, 0.0001400795
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_31_497.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_31_497.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_31_497.jpg, 0, 0, 0, 0.0001404868
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_31_599.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_31_599.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_31_599.jpg, 0, 0, 0, 0.0001403777
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_31_702.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_31_702.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_31_702.jpg, 0, 0, 0, 0.000140098
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_31_809.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_31_809.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_31_809.jpg, 0, 0, 0, 0.0001427979
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_31_912.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_31_912.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_31_912.jpg, 0, 0, 0, 0.0001417232
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_015.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_015.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_015.jpg, 0, 0, 0, 0.0001414548
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_120.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_120.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_120.jpg, 0, 0, 0, 0.0001444173
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_223.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_223.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_223.jpg, 0, 0, 0, 0.0001402079
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_325.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_325.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_325.jpg, 0, 0, 0, 0.0001405784
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_429.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_429.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_429.jpg, 0, 0, 0, 0.0001406537
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_533.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_533.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_533.jpg, 0, 0, 0, 0.0001414636
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_639.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_639.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_639.jpg, 0, 0, 0, 0.0001404866
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_738.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_738.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_738.jpg, 0, 0, 0, 0.0001404729
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_850.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_850.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_850.jpg, 0, 0, 0, 0.0001418549
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_32_965.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_32_965.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_32_965.jpg, 0, 0, 0, 0.0001415189
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_33_069.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_33_069.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_33_069.jpg, 0, 0, 0, 0.0001400227
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_33_179.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_33_179.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_33_179.jpg, 0, 0, 0, 0.0001403127
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_33_285.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_33_285.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_33_285.jpg, 0, 0, 0, 0.000142526
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_33_384.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_33_384.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_33_384.jpg, 0, 0, 0, 0.0001407812
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_33_484.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_33_484.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_33_484.jpg, 0, 0, 0, 0.0001411962
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_33_588.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_33_588.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_33_588.jpg, 0, 0, 0, 0.0001424662
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_33_692.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_33_692.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_33_692.jpg, 0, 0, 0, 0.00014054
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_33_793.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_33_793.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_33_793.jpg, 0, 0, 0, 0.0001467797
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_33_895.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_33_895.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_33_895.jpg, 0, 0, 0, 0.0001399808
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_001.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_001.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_001.jpg, 0, 0, 0, 0.0001429896
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_107.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_107.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_107.jpg, 0, 0, 0, 0.0001421041
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_211.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_211.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_211.jpg, 0, 0, 0, 0.0001397543
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_312.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_312.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_312.jpg, 0, 0, 0, 0.000141399
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_413.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_413.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_413.jpg, 0, 0, 0, 0.000140934
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_519.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_519.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_519.jpg, 0, 0, 0, 0.0001412654
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_622.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_622.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_622.jpg, 0, 0, 0, 0.0001405865
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_722.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_722.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_722.jpg, 0, 0, 0, 0.00014093
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_822.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_822.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_822.jpg, 0, 0, 0, 0.0001431129
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_34_927.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_34_927.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_34_927.jpg, 0, 0, 0, 0.0001425213
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_030.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_030.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_030.jpg, 0, 0, 0, 0.0001409567
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_131.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_131.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_131.jpg, 0, 0, 0, 0.0001407578
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_232.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_232.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_232.jpg, 0, 0, 0, 0.0001411749
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_338.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_338.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_338.jpg, 0, 0, 0, 0.0001403773
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_439.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_439.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_439.jpg, 0, 0, 0, 0.0001417088
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_544.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_544.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_544.jpg, 0, 0, 0, 0.0001402322
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_645.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_645.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_645.jpg, 0, 0, 0, 0.0001407208
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_747.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_747.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_747.jpg, 0, 0, 0, 0.000140405
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_855.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_855.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_855.jpg, 0, 0, 0, 0.0001407736
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_35_956.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_35_956.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_35_956.jpg, 0, 0, 0, 0.0001412766
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_059.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_059.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_059.jpg, 0, 0, 0, 0.0001414582
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_160.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_160.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_160.jpg, 0, 0, 0, 0.00014113
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_263.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_263.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_263.jpg, 0, 0, 0, 0.0001412205
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_367.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_367.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_367.jpg, 0, 0, 0, 0.0001402558
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_469.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_469.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_469.jpg, 0, 0, 0, 0.0001420755
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_575.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_575.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_575.jpg, 0, 0, 0, 0.0001408512
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_681.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_681.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_681.jpg, 0, 0, 0, 0.0001404071
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_790.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_790.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_790.jpg, 0, 0, 0, 0.0001405103
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_895.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_895.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_895.jpg, 0, 0, 0, 0.000141924
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_36_996.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_36_996.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_36_996.jpg, 0, 0, 0, 0.0001418034
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_37_097.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_37_097.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_37_097.jpg, 0, 0, 0, 0.0001406136
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_37_203.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_37_203.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_37_203.jpg, 0, 0, 0, 0.0001407308
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_37_306.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_37_306.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_37_306.jpg, 0, 0, 0, 0.0001434091
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_37_407.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_37_407.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_37_407.jpg, 0, 0, 0, 0.0001421477
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_37_512.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_37_512.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_37_512.jpg, 0, 0, 0, 0.0001399032
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_37_618.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_37_618.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_37_618.jpg, 0, 0, 0, 0.0001411349
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_37_722.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_37_722.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_37_722.jpg, 0, 0, 0, 0.0001402175
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_37_827.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_37_827.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_37_827.jpg, 0, 0, 0, 0.000140473
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_37_927.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_37_927.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_37_927.jpg, 0, 0, 0, 0.000140711
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_38_027.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_38_027.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_38_027.jpg, 0, 0, 0, 0.0001400816
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_38_129.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_38_129.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_38_129.jpg, 0, 0, 0, 0.0001433911
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_38_235.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_38_235.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_38_235.jpg, 0, 0, 0, 0.0001408529
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_38_339.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_38_339.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_38_339.jpg, 0, 0, 0, 0.0001415883
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_38_440.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_38_440.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_38_440.jpg, 0, 0, 0, 0.0001411513
C:\Users\menez\Desktop\Data\IMG\center_2018_12_08_22_23_38_543.jpg, C:\Users\menez\Desktop\Data\IMG\left_2018_12_08_22_23_38_543.jpg, C:\Users\menez\Desktop\Data\IMG\right_2018_12_08_22_23_38_543.jpg, 0, 0, 0, 0.0001441232
